segment_0,segment_1,segment_2,segment_3,segment_4,segment_5,segment_6,segment_7,segment_8,segment_9,segment_10,segment_11,segment_12,segment_13
0.10858432053193337,0.11809380387112256,0.23064159927472122,0.05571191313125615,0.11713788400569405,0.02557042715447555,0.05572053980556943,0.01154090822000826,0.025580675090958523,0.011542471424314627,0.055726814669674773,0.025570165261956223,0.11713241616399547,0.055678303281530284
0.11297048181711625,0.1456673965265457,0.17231593483346752,0.07467884270749411,0.08014234813061483,0.03604243041119258,0.034743916193183004,0.017186821530455105,0.018938483634362905,0.02687853210064181,0.04358478622032575,0.05405326003929587,0.09572250016418025,0.1073780566562376
0.11630802517960151,0.19566848282626,0.0891554540795646,0.102986992100766,0.03690628912737364,0.05029278705368978,0.014606193779193533,0.023870556667192556,0.012499097806799806,0.047781568710785205,0.029242212372509655,0.09620869004315455,0.0667269775750553,0.18707980486404083
0.11718497972652231,0.22645220938821656,0.05747070080003397,0.11582735382714314,0.026004287448221287,0.05534895418410979,0.011648292181655744,0.02549821643899254,0.011584712403645012,0.05517765496032642,0.025745999722549366,0.11520580879421062,0.05643696141243179,0.22475377894919035
0.11741290945320833,0.23094316578845506,0.05516926917279161,0.11755689699838942,0.025425852087006214,0.05585386482221441,0.011496857513663637,0.025612726315425823,0.01152294594215132,0.0559288133989812,0.025500146115192423,0.11781620048585728,0.05539799977898194,0.23120165379014365
0.11680715368038572,0.22871192069963203,0.05594754187654117,0.11677922437036256,0.02564991400783224,0.05562107360274646,0.011570552621290435,0.025555782256734307,0.011557359736143193,0.05557559866503095,0.02562250293794367,0.11662264167314851,0.05588504246567291,0.22863450567593172
0.11760356647261375,0.23043150463937748,0.05557909194497201,0.11726199205408813,0.02553366935510816,0.055763475199006984,0.011527195778325634,0.025591590677728555,0.01153531392847513,0.05579512939651245,0.025545782219467267,0.11736358138902832,0.055583328458018,0.23021708392584236
0.1164081869045314,0.2287757270868992,0.055757368256620615,0.11693729068321643,0.02559862827267921,0.05567245908058449,0.011553626332543086,0.025568427286922664,0.011549363282249023,0.055654189248857316,0.025594769721761328,0.11688704606768109,0.05577598248049342,0.2291898058075313
0.11809380387112256,0.23064159927472122,0.05571191313125615,0.11713788400569405,0.02557042715447555,0.05572053980556943,0.01154090822000826,0.025580675090958523,0.011542471424314627,0.055726814669674773,0.025570165261956223,0.11713241616399547,0.055678303281530284,0.22972130346498537
