Iteration,Walker,Theta_1,Theta_2,Theta_3,Theta_4,Inner Cost,Outer Cost,Gradient Cost
10,11,-7.576988530483301,-4.234609058641789,-9.155098377491239,-4.654199358021993,0.03032842101074544,0.02278478971806105,0.007543631292684389
10,12,-7.956394723833442,-1.6898198561553097,-8.768953481614213,-2.05377318314206,4.951061351478203,0.13812220998719923,4.812939141491004
10,13,-8.359313234435444,-4.417814277638823,-8.54916342786026,-5.376611806304717,0.03046864289529398,0.022784297023576993,0.0076843458717169855
10,14,-6.467545972735111,-4.1238176575169625,-7.798271752181871,-5.326420538223211,0.030712672842933615,0.022783950053746664,0.007928722789186951
10,15,-7.152791667570321,-4.361698282562283,-8.922015084135364,-3.6871885515104363,0.030122623913715896,0.022784139366746718,0.007338484546969178
10,16,-9.165082851149126,-5.837898132651664,-7.740127300019982,-6.371979059189945,0.031327152735530786,0.022783725073717002,0.008543427661813784
11,0,-9.043818845457565,-4.638654636565226,-8.164028589544833,-3.3332732039693975,0.030595382255921445,0.022782602185305038,0.007812780070616407
11,1,-6.582241062444107,-4.219955998678218,-8.645525121057888,-4.760949774258836,0.030298015392691554,0.022784919599293352,0.007513095793398202
11,2,-8.236950214085915,-3.977787954520871,-8.09976628962947,-3.6747982432052932,0.03051067798261558,0.022782894150451996,0.007727783832163583
11,3,-10.316396827841935,-5.164221630647784,-8.679391682464626,-2.9054748981357017,0.0304647312818902,0.02278252883623641,0.007682202445653791
11,4,-10.018839290202777,-7.217422239144432,-9.873993708448499,-4.314855489013227,0.030347686915902145,0.02278483396440268,0.007562852951499464
11,5,-7.641483253849814,-4.298542962263394,-8.325735512278861,-3.5216608019968327,0.030208227983214427,0.022782872927110762,0.007425355056103665
11,6,-8.601603700120412,-4.224038232791115,-7.502458206704712,-3.79233855290308,0.03208013179379236,0.022783533553118504,0.009296598240673859
11,7,-8.216650336009085,-4.751646951952959,-8.942312977937195,-2.415603452618126,0.061309722943390904,0.022825495091953047,0.03848422785143786
11,8,-10.76102502112032,-7.082963696100387,-7.8935123517823005,-6.369739162448157,0.03107493066711304,0.02278377147564358,0.008291159191469458
11,9,-10.96782416860366,-5.856101207240345,-7.696126854211924,-5.093171827146941,0.031364151203936624,0.022783513618141963,0.008580637585794661
11,10,-8.270111606674797,-6.530406922722273,-8.107192042773757,-6.026201357569061,0.030753062018998745,0.022784054423871825,0.00796900759512692
11,11,-7.450644561263987,-6.2148095337213825,-8.133657052742592,-3.208458277891161,0.030527362301027778,0.022782354742363297,0.007745007558664481
11,12,-9.721428379236192,-7.636709948701405,-7.910672294029178,-5.74149322692257,0.031008317160790024,0.022783743343710583,0.008224573817079441
11,13,-9.72733317508458,-6.00380526472891,-8.507337774455758,-4.54751257214497,0.03044372019524496,0.022783964258088745,0.0076597559371562145
11,14,-9.18658761089165,-6.192235443260383,-8.895181500401495,-5.787287829319608,0.03043087629511476,0.022784558453279924,0.007646317841834838
11,15,-7.874468891897472,-4.692524344502902,-7.405124934578275,-3.0091666401825976,0.04457202159196383,0.022803853425249883,0.021768168166713946
11,16,-9.911905398715902,-5.421449094381944,-9.225922134454844,-7.634120012297753,0.03041321838142217,0.022784751380997188,0.007628467000424983
11,17,-9.638266717584997,-6.037850393101933,-8.10913068788193,-3.901268451200062,0.030580318490293718,0.022783144623246113,0.007797173867047605
11,18,-9.11567773987718,-6.549820888994205,-8.392209485242889,-4.923534992715215,0.030519777444046062,0.022784016087823617,0.007735761356222445
11,19,-9.792873033355892,-6.122297126700848,-8.005681988067181,-6.492917311132036,0.030915610972199026,0.02278387104990058,0.008131739922298445
12,0,-8.644449664287253,-3.9973174440693535,-8.648714625936847,-3.0975200117925694,0.030076111851560727,0.022782461611274687,0.00729365024028604
12,1,-8.686837422550752,-6.412365998329745,-8.341726666672962,-4.833231432831471,0.030525974090651116,0.022783978442723844,0.007741995647927272
12,2,-6.218651805609181,-3.0046377728088283,-8.797352989462167,-3.2486562486334325,0.02969132654807189,0.02278287546216661,0.006908451085905279
12,3,-9.610773318674113,-7.347556073306835,-8.461273185167947,-3.6349921821866107,0.030283963434684754,0.022783176687462388,0.007500786747222366
12,4,-8.09660078884426,-6.7694796790719725,-7.9800048353353485,-5.909464562702302,0.030868558005973726,0.02278395635605245,0.008084601649921277
12,5,-8.90986914240823,-4.200973896154174,-7.533758961348182,-3.718178879034414,0.03207211282707683,0.02278355078795822,0.009288562039118611
12,6,-8.56746277682069,-3.444343917111195,-7.770329941133551,-2.129255688471368,11.973791681640902,0.6516309182795897,11.322160763361312
12,7,-10.104917076479738,-5.285418995825372,-8.799988739209173,-4.8608389601004465,0.030406548530678885,0.022784295271243822,0.007622253259435063
12,8,-9.368723483554783,-5.829353251508457,-8.683563209410497,-2.292794502899988,0.2654889549797805,0.0233453985958716,0.2421435563839089
12,9,-9.084548164221667,-4.153187277146897,-7.642336640924959,-4.038656453824691,0.031423564656424235,0.02278319560932188,0.008640369047102355
12,10,-9.227890103473495,-6.905735113262155,-8.472866432644022,-4.350584417568164,0.030423821616418392,0.022783858352027384,0.007639963264391009
12,11,-8.804228415141694,-4.630391762370713,-7.127498445911971,-4.919291326346087,0.03379759013315829,0.02278424837217909,0.011013341760979203
12,12,-9.364053705470543,-7.573596522776494,-8.375643939400886,-2.4441155331963453,0.11645360795521525,0.022934871073196455,0.0935187368820188
12,13,-6.5541121122642885,-5.823597998337537,-7.747499536255945,-3.5190715469252094,0.030565624599406514,0.022782381503179527,0.007783243096226987
